board_id,post_id,analysis_unit,title,published_at,source_url,selection_reason,views,recommendations,comment_count,analyzed_comment_count,comments_complete,body_sentiment,comment_reaction,intent,topic,confidence,evidence_terms,body_excerpt,model_version
2294,456934,dark_knight,개발자님 우리애가 칼로스가 안잡힌다고 울면서 집에옵니다,2026-07-11 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456934,recommendations,1938,15,5,5,True,neutral,neutral,information,커뮤니티,0.35,,친구들이랑 겜방에 갔다가 다른친구들은 다 잡는데 자기혼자 칼로스가 안잡힌다고 울면서집에옵니다 이게 말이 됩니까 우리애 자존감 떨어뜨리는짓 하지마십시오 우리애아빠가 지금 화가 많이 났습니다,domain-lexicon-v1.1
2294,457815,dark_knight,시발 그리고 이놈의 데버스테이션 120초쿨은 왜있는거임???,2026-07-16 15:21:00+00:00,https://www.inven.co.kr/board/maple/2294/457815,recommendations,735,12,8,9,True,neutral,neutral,complaint,밸런스·스킬,0.35,,애지간하면 바로바로 쓸텐데 혹시나라도 밀리면 그 다음극딜부터는 앞에서 밀린 만큼 그대로 밀려서 데버스테이션 써야됨 혹시나 오해할까봐 말하는건데 다크니스 오브 그레이스랑 별도로 데버스테이션 전용 120초 쿨타임이 따로 붙어있는거임 페이즈 이동이나 기타 이유로 데버스테이션 한번 밀리면 그 이후로는 데버스테이션 쿨이 다른 버프들이랑 별도로 계속 밀리는거임 데버스테이션 쿨타임을 별도로 확인 할 수 있는 방법? 없음 유일한 확인 방법은 다크니스 오브 그레이스 시전 후 데버스테이션 사용 가능 상태가 되었을때 딱 한 경우 뿐임 굳이 이런식으로 했어야 하나 싶음 진심으로 걍 내부쿨 60초 박았어도 어차피 극딜마다 한번밖에 못쓰는 스킬이 됐을텐데,domain-lexicon-v1.1
2294,457825,dark_knight,2차테섭 신규 6차 문제점들,2026-07-16 16:38:00+00:00,https://www.inven.co.kr/board/maple/2294/457825,recommendations,1225,19,9,9,True,negative,negative,request,커뮤니티,0.75,너프 · 하향,"1. 비홀더 쇼크 추가타격에 코강방무 누락 쇼크와 쇼크 추가타간의 방무수치 차이나는거 확인 2. 비홀더 데버스테이션 코강방무 누락 임팩트와 데버의 방무수치 차이나는거 확인(사실 이건 툴팁만 봐도 안한거 바로 보이긴 했음) 3. 그레이스 퍼니시먼트가 1차 테섭땐 리벤지 2회마다 발동이었는데 2차테섭엔 리벤지 3회마다 발동으로 너프 (1차 테섭당시와 툴팁비교 / 출처 : 섣버의 메이플월드) 퍼니시먼트 발생에 필요한 복수의 낙인 개수 1로 감소(=리벤지 2회 낙인 1회 찍히고, 낙인 1회되면 즉시 퍼니시먼트) >> 낙인이 새겨지기 위한 리벤지 요구 적중량 1회로 감소(=1회의 리벤지로 낙인이 1회 찍히지만, 낙인이 3회 되어야 퍼니시먼트. 즉 3리벤지 1퍼니시) 4. 쇼크 추가타, 그레이스 퍼니시먼트 5차코강 미적용하며 퍼뎀 조정 하향조정 1차테섭당시 쇼크 추가타 288% 비홀더 코강 2.8배 고려시 약 806% 2차테섭 쇼크 추가타 789% 1차테섭대비 약 98%위력 1차테섭당시 퍼니시",domain-lexicon-v1.1
2294,457826,dark_knight,애들아 신규 6차 재미있는거 알려줘?,2026-07-16 16:38:00+00:00,https://www.inven.co.kr/board/maple/2294/457826,recommendations,1056,14,5,5,True,neutral,neutral,question,밸런스·스킬,0.35,,비홀더 강화기 120초 쿨타임은 따로 돌아서 만약 쇼크 재사용 터졌다고 이거 미뤄서 쓰는 순간 스노우볼 굴러가면서 30초 강화 버프 켜지는 동안 120초 강화기 한번이라도 놓치는 순간 게속 밀리고 밀려서 결국 임펙트 강화기 30초 동안 못쓸지도 모름ᄏᄏᄏᄏᄏ 진짜 최소컷 갈수록 딜구조 박살난 상태니까 알아둬야함ᄋᄋ;;; 재사용 터졌으면 쓰지말고 바로 임펙트 꼬박 꼬박 써줘야 하는 대참사로 변했다는거임ᄏᄏᄏᄏᄏᄏᄏᄏᄏ,domain-lexicon-v1.1
2294,455744,dark_knight,KMST v1.2.203 다크나이트 변경점,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455744,views,2182,1,8,8,True,neutral,neutral,information,커뮤니티,0.35,,ᄌᄀᄂ,domain-lexicon-v1.1
2294,456301,dark_knight,종뎀 2퍼급 스킬이네요.,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456301,views,1778,0,5,4,False,neutral,neutral,information,밸런스·스킬,0.35,,신규 코어 점유율만 보고 괜찮다고 생각했는데 스킬의 구조가 기존에 있던 스킬들의 점유율을 빨아가는거라 동일 스펙 신규코어 X -> 신규코어 O 전분을 재보니 대략 종뎀 2퍼 정도 스킬로 보이네요. (어센트 미포함이라 더 낮을수도) 하 ᄏᄏ 구조도 좀 개판 인거같고 스킬 딜레이도 생겼고 뭐 어쩌자는건지 모르겠네요,domain-lexicon-v1.1
2294,456983,dark_knight,인식이 무섭긴하네,2026-07-12 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456983,views,1931,2,10,10,True,neutral,neutral,information,밸런스·스킬,0.35,,딜구조 단순한거하고 딜 넣기 쉬운거하고 다른 개념인걸 모르는 사람들이 아직도 많네,domain-lexicon-v1.1
2294,454228,demon_avenger,다들 데벤져 왜 하는거예여?,2026-06-23 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/454228,comments,1773,0,20,20,True,neutral,positive,complaint,커뮤니티,0.35,,뭐 때문에 다들 안 접으시는건가요 데몬 스토리에 끌려서 키웠는데 난이도며 구조며 힘들어서 다른 캐릭에 눈 돌릴까 싶다가도 마음이 시키는건지 애정이 뭐라고 계속 끌고 가게 돼요... 다른 분들도 다 똑같으신가 싶어서요,domain-lexicon-v1.1
2294,455950,demon_avenger,신스킬 풀이펙트 타격X (실체추가),2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455950,comments,3876,7,26,26,True,neutral,positive,request,밸런스·스킬,0.35,,아 릴리즈 오버로드 못 치웠네 불-편 ​ ​ ​+추가 실체 같이쓰는거 ​칼이 나오는 줄 알았는데 던지는거였네요,domain-lexicon-v1.1
2294,457080,demon_avenger,데벤 데스티니 칼로스 혹시 팁 같은 거 있나요...?,2026-07-12 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/457080,comments,733,0,20,20,True,negative,positive,information,보스·전투,0.6,부족,맨날 노말 딜찍으로만 다녀서 그런가 원래 이렇게 ᄌ같고 어려운 보스인가 싶네요 1페는 쉬울 줄 알았는데 본체 패턴 하나 맞으면 바로 헤도 까이고 ᄒᄒ; 특히 드론이나 구체 간섭작 때문에 잠깐 프렌지로 못 비비면 맵패턴(구체)에 바로 죽고 블피 그냥 쿨마다 쓰면서 체력 60% 유지해보자니 이 놈이 텔포를 자주 해서 그런가 맵패턴이 빠르고 아파서 그런가 60%대는 몇 초 유지도 못하고 블피는 그냥 눈깔빔에다가 쓰는 게 나은가 싶고 그냥 30프로 쭉 밀면 분명 딜부족일 거 같아서 머리 아프네요 암만 생각해도 맵패턴(구체)가 너무 빠르고 아픈데... 혹시 플레잉 팁이라던가 그런 거 얻을 수 있을까요,domain-lexicon-v1.1
2294,457443,demon_avenger,데벤 2차 테섭 변경점,2026-07-16 08:06:00+00:00,https://www.inven.co.kr/board/maple/2294/457443,comments,1805,7,16,16,True,neutral,positive,request,밸런스·스킬,0.35,,■ 데몬 어벤져 - 래비드 카니지 · 스킬 사용 중 스킬의 HP 회복 효과로 인한 HP 회복이 적용되지 않는 기능이 추가됩니다. · 키다운 종료 시 HP 회복이 적용되지 않는 시간이 증가됩니다. 얘네 이거 내가 스킬 실험글 안썼으면 몇 개를 패싱했을지 감도 안옴,domain-lexicon-v1.1
2294,457979,demon_avenger,님들은 딸피 컨셉 삭제됐으면 좋겠음?,2026-07-17 12:02:00+00:00,https://www.inven.co.kr/board/maple/2294/457979,comments,733,0,25,38,False,neutral,negative,request,밸런스·스킬,0.35,,전 리마스터 한다고 하면 솔직히 이거 사라지는거 별로 안좋을꺼 같음 하이리스크 하이리턴 컨셉 좋아해서 본캐로 한거라 리턴만 충분히 온다면 꽤 재밌는 직업이라고 생각하거든요 이펙트 개선해주고 리턴값만 좀 주면 좋겠음 괜히 리마해서 딸피컨셉 없애고 바꾸면 플레이 방식 완전히 달라지니까 그냥 다른 직업 느낌 날꺼 같아서 불안한데 그래서 리마 했으면 좋겠다 안했으면 좋겠다 생각이 반반임 이 놈 대체 어떻게 고쳐야 하는거임..?,domain-lexicon-v1.1
2294,456978,demon_avenger,신규 스킬 '래비드 카니지'에 대한 9가지 TMI,2026-07-12 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456978,recommendations,1664,10,8,8,True,neutral,negative,request,밸런스·스킬,0.35,,"대충 있을 법한 것들 1시간동안 실험해봤습니다 1. 신규 스킬 '래비드 카니지'의 체력 사용량은 굉장히, 놀랍게도 툴팁 그대로이다. 최대 체력의 9.9%까지 소비한다 라는 것은 말 그대로 현재 체력이 9.9%가 될 때 까지 소비한다는 뜻이다. 때문에 어느 체력에서 사용하든 '래비드 카니지'를 사용하는 순간 체력이 49500이 된다. 굳이 9.9%인 이유는 '오버맥시마이징 익시드'와의 시너지로 추정되지만, 아란 유니온과 디아볼릭 리커버리 때문에 의미가 전혀 없다... 2. '래비드 카니지'는 현재 체력이 49500 이하여도 정상적으로 시전 가능하며, 체력 소모 없이 스킬이 시전된다. 또한 체력을 적게 또는 사용하지 않음으로서 발생하는 패널티/디메리트/효과 감소 등의 상황은 발생하지 않는다. 당연하지만 '서패스 리미트'를 사용한 상태로 '래비드 카니지'를 사용하면 체력 소모는 발생하지 않는다. 3. '래비드 카니지'를 단독으로 사용할 경우 전투분석 상으로는 21회의 공격 판정이 발생하는",domain-lexicon-v1.1
2294,457067,demon_avenger,하림솔 성공,2026-07-12 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/457067,recommendations,463,6,0,0,True,neutral,neutral,information,커뮤니티,0.35,,https://youtu.be/85Yb8D8od9s?si=OqOtH0TPTJMpnztM 생각보다 여유가 너무 없네요 어려운듯,domain-lexicon-v1.1
2294,457123,demon_avenger,데린이 챌섭 근황,2026-07-13 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/457123,recommendations,1391,6,13,13,True,neutral,negative,information,커뮤니티,0.35,,자랑스럽게 검마솔격 성공했습니다 ᄒᄒ 이제 데린이 탈출인가여...? 노말세렌에서 막혀서 아직 데린이인감...,domain-lexicon-v1.1
2294,455740,demon_avenger,데벤 신규스킬,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455740,views,2949,3,4,4,True,neutral,neutral,information,밸런스·스킬,0.35,,클뜯,domain-lexicon-v1.1
2294,455973,demon_avenger,이펙트 좆병신같네,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455973,views,3284,6,10,8,False,neutral,neutral,information,커뮤니티,0.35,,닼나 피어스 사이클론 모티브로 해서 렌 섬무 입힌 거지 이게 ᄏᄏ 그리고 시발아 데스페라도 휘두르는 새끼가 무슨 창 꽂듯이 내리꽂아,domain-lexicon-v1.1
2294,456019,demon_avenger,점유율 대충 이정도 나옴,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456019,views,2808,1,15,15,True,neutral,positive,request,커뮤니티,0.35,,대충 이정도 나옴 쿨뚝마다 점유율차는 있을듯 패시브 추가타 쿨뚝 먹어서 그리고 디멘션 커맨드 킨 기준임 래비드 쓴 상태에서 디멘션 2타 못돌림 그레서 커맨드 켜서 걍 바로 돌려야됨 수정) 까먹고 어센트 안썼는데 이거 쓴다고 큰차이는 안날듯,domain-lexicon-v1.1
2294,456310,demon_avenger,신규스킬 최종뎀 약 5% 상승,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456310,views,2619,3,0,0,True,neutral,neutral,information,밸런스·스킬,0.35,,0렙 vs 30렙 6분 전분 헥사만렙 어센트X 디멘션커맨드,domain-lexicon-v1.1
2294,455866,demon_slayer,신스킬 풀이펙트 타격X,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455866,comments,8461,17,18,17,False,neutral,positive,information,밸런스·스킬,0.35,,​ ​,domain-lexicon-v1.1
2294,456420,demon_slayer,"장문) 어웨이크닝 압축, 정말 필요하다 생각하시나요?",2026-07-09 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456420,comments,3092,17,76,76,False,mixed,mixed,information,밸런스·스킬,0.8999999999999999,감사 · 최악 · 아쉽,"안녕하세요. 메벤 눈팅만 몇 년 이상 하다가 처음으로 글 써봅니다. 매 번 밸패 or 신규 스킬 출시 때마다 어웨이크닝 압축 해달라는 소리가 꽤 나오는 것 같은데요, 여러분들은 정말 어웨이크닝을 15초 내로 다 쓰고 약 95~100초동안 데몬 임팩트를 치길 원하시나요? 유챔 캐릭이 아닌, 본캐 혹은 진심부캐를 결정할 때 여러분들은 무엇을 보고 결정하시나요? 성능도 물론 있겠지만 특히 본캐라면 그저 '마음에 들어서', '끌려서' 선택하시는 분들이 많을 것 같습니다. 그 이유는 각자 다르겠지만요. 저는 오리진은 물론 데몬 베인조차 출시되지 않았을 때부터 데몬 어웨이크닝 하나만 보고 데슬을 시작했습니다. 어웨이크닝의 시원시원한 이펙트와 타격감, 그리고 스킬 사용시 펼쳐지는 큰 날개가 마음에 들어서 캐시 망토를 끼면 기본 날개는 물론 어웨이크닝의 큰 날개도 가려지기에, 투명 망토조차 끼지 않고 외형이 잘 보이지 않는 망토로 모루를 해서 끼고 다녔습니다. 개인적으로는 어웨이크닝 지속 시간이 ",domain-lexicon-v1.1
2294,456496,demon_slayer,스택인 이상 압축이 제일 효율적이에요,2026-07-09 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456496,comments,1427,0,28,28,True,neutral,negative,request,밸런스·스킬,0.35,,어웨치시는거 좋아하시는분들 타격감 저도 무척 좋아합니다! 근데 그건 예전 1분동안 어웨 욱여넣기였을때 해당하는것이고 스택인 이상 리레안에 다 욱여넣는게 제일 베스트에요.. 스택 다 털고 임팩트만 치는게 좋나? 라고 생각하신다면 딜적으로 최소컷이나 빠르게 잡으려면 리레안에 최대한 박는게 좋습니다.. 리컨 통합때문에 더 그렇구요 임팩트를 없애고 어웨 상시화 평타가 젤 바람직해보입니다.. 리마가 필요하긴 해요 근데 스택인 이상 압축이 맞습니다 리레가 크거든요,domain-lexicon-v1.1
2294,456951,demon_slayer,메이플 데슬 뉴빈데 그 뱀이랑 어웨이크닝이 안켜질때가 있어요,2026-07-11 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456951,comments,1378,0,13,13,True,neutral,negative,debate,밸런스·스킬,0.35,,제목 그대로인데 제가 이미지대로 극딜은 키는데 어웨이크닝이랑 그 지렁이가 안나올땨가 있어요 첫번째로 인피니티포스가 켜져 았으면 포스 적어도 다 켜져야 하는거 아닌가요..? 메이플 이번에 처음으로 빡세게해서 궁금해서 여쭤봅니답,domain-lexicon-v1.1
2294,457282,demon_slayer,레쓰오브세이튼 신스킬 시퀀스 적용 시켜라,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/457282,comments,1858,1,26,27,True,negative,negative,complaint,밸런스·스킬,0.6,답답,"다른직업들은 당장 신스킬 효율이나 딜량, 편의성 권유중인데 밸패중도아닌데 왜자꾸 어웨나 오리진, 체급얘기만 하고있는지 답답하네요 당장 예시로 윈브도 비슷한 60초 준극받았는데 다들 시퀀스 적용 얘기만하는데 여기는 구조개선;; 얘기뿐 밸패아닙니다 지금... 운영진은 시퀀스에 레쓰 오브 세이튼 적용시켜주세요",domain-lexicon-v1.1
2294,455138,demon_slayer,글라이딩하는 데슬,2026-07-02 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455138,recommendations,1882,12,7,6,False,neutral,neutral,information,커뮤니티,0.35,,재획이 편해져서 재획하다 그렸던 거 올려봅니다 ​ ​ 와리가리,domain-lexicon-v1.1
2294,455168,demon_slayer,메청년의 데슬 체험기 장단점,2026-07-02 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/455168,recommendations,2278,8,9,9,True,mixed,neutral,complaint,밸런스·스킬,0.95,재미 · 최고 · 문제 · 답답 · 부족,"이번 챌섭에서 야무지게 키워본 데슬 후기 장단점 요약 장점: 1. 오리진 뽕맛 2. 쾌적한 딜레이(데몬 슬래시) 3. 이펙트 4. 난이도(저점보장) 단점: 5. 오리진 구조 6. 스킬 사운드(데몬 어웨이크닝, 타테리안 서버러스) 7. 피격뎀 GOAT이자 JOAT: 글라이딩&더블점프 장점 1. 오리진 뽕맛 이거 보고 데슬 시작했다. 이정도 한방딜과 타격감을 내는 오리진은 몇몇 있겠지만, 컷신중이 아닌, 게임 플레이 화면 상에서 개지리는 철퇴가 날아와 후려치는 광경은 그 뽕맛을 두배로 만든다. 2. 쾌적한 딜레이 왜 이 이야기가 없는지 잘 모르겠는 부분. 오히려 딜레이에 불만을 가진 경우들은 봤지만, 그건 아마 데몬 임팩트에 대한 의견으로 보임. 데몬 슬래시는 개인적으로 딜레이 GOAT라고 느껴진다. 캔슬기로 딜레이를 초기화시키는 직업들을 제외하곤 이렇게 딜레이가 짧은 주력기는 본적이 없음. 거기에 데슬 특유의 스무스한 돌진기 조합으로, 데몬 어웨이크닝 동안엔 상당히 편한 회피기동이 가",domain-lexicon-v1.1
2294,456227,demon_slayer,[테섭] 신규스킬 딜지분 및 최종뎀 상승량,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456227,recommendations,3771,11,7,6,False,neutral,positive,information,밸런스·스킬,0.35,,"신규스킬 3줄 요약 1. 딜레이: 510ms 2. 신규스킬 딜지분: 약 3.5% 3. 최종뎀 증가량: 약 2.8% 내외 --- 참고자료 0. 측정스펙 (2뚝, 리레6, 컨티5) 1. 신규스킬 포함 전분 (2260.00조) 2. 신규스킬 미포함 전분 (슬래시 1회 실수로 눌러서, 해당 실수 임팩트로 치환 시 총합데미지 약 2198.32조 )",domain-lexicon-v1.1
2294,454564,demon_slayer,역시 대형스트리머가 해줘야해,2026-06-26 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/454564,views,2401,0,2,2,True,negative,neutral,complaint,밸런스·스킬,0.75,문제 · 부족,바로 포스부족이슈로 어웨안눌려서 최종뎀 날라가는 문제랑 극딜시퀀스 이상한거 바로 영상으로 피드백해주잖슴. 목소리를 내는 사람이 있어야한다,domain-lexicon-v1.1
2294,456158,demon_slayer,데슬 신규스킬 + 전분,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2294/456158,views,3019,6,2,2,True,neutral,neutral,debate,밸런스·스킬,0.35,,"좌측부터 순서대로 1렙 / 9렙 / 19렙 / 30렙 / 데몬베인(6차강화 30렙) 입니다. 베인 6차강화 1렙과 비교해보고 싶으신 경우 베인딜은 13조 8,285억이 되겠습니다. 5초뚝 전분입니다. 일필x 어센트x 스인미 크오솔 2회씩 사용 , 다음 오리진 쿨 돌때 종료 이건 윗잠을 1초 띄워서 2초로 만든 전분 중에 신스킬만 떼왔습니다. ​",domain-lexicon-v1.1
2297,327959,dual_blade,"듀블 최초 챌 달성, 잘 알려주신 분들 감사합니다!",2026-06-20 15:00:00+00:00,https://www.inven.co.kr/board/maple/2297/327959,comments,2027,2,29,28,False,positive,positive,question,성장·보상,0.75,만족 · 감사,"챌4 듀블최초 챌 달성 고생끝에 어찌어찌 끝냈습니다.. 자기만족으로 시즌마다 도전중인데 너무 재밌었습니다. 스샷찍는건 잘 안해서 몇개없네요. 듀블 직게에서 질문좀 했었는데, 알려주신 분들 감사드리고 응원해주신분들도 다들 감사합니다~ 아이템, 레벨업 또는 듀블에대해 궁금한 점 있으시면 질문 환영합니다. 다들 행복한 주말되세요!",domain-lexicon-v1.1
2297,329535,dual_blade,챌섭하면서 느낀 결과 듀블은 폐급쓰레기직업이 맞습니다,2026-07-06 15:00:00+00:00,https://www.inven.co.kr/board/maple/2297/329535,comments,3859,18,40,40,True,mixed,negative,praise,밸런스·스킬,0.75,좋다 · 부족,"이적자 113%, 이지카링 120%로 미션 깨보고 느낀점 1. 분명 난이도 쉬운 극딜직업이랬는데? 실제로는 준극이랑 평딜을 손실없이 넣어야 보통 성능의 타 직업 딜량을 따라감 즉, 일반적인 배율대로 치려고 할 경우 디테일적으로 난이도가 급상승해버림. 절대 쉬운 직업 아님 2. 딜구조를 까보면 이곳저곳이 죄다 족쇄 팬블은 평딜 중요도 1순위지만 패치 전 디바이드랑 맞먹는 후딜때문에 즉각적인 대응이 어려움 후딜을 해결하려면 끊어서 쳐야하는데 손가락 피로도 장난아님 블토 풀히트때문에 얘는 무조건 보스랑 딱 붙는 뽀뽀딜 포지션을 잡고있어야 함. 이게 나로랑 다른게 뭔지 모르겠음 준극은 아수라때문에 무조건 블스에 감응을 넣어야 함 따라서 텔포 자주타는 보스에서 눈치싸움 실패할경우 리스크가 엄청 커짐 그렇다고 리턴이 좋은것도 아님, 이짓거리해도 아수라 풀히트 못넣음 3. 족쇄가 덕지덕지 달렸는데 성장효율도 쓰레기 쌀피엠 구려서 저스펙에선 약한 캐릭이에요~ 아하 그러면 헥사를 올릴수록 쎄지겠네요",domain-lexicon-v1.1
2297,329609,dual_blade,듀블로 챌 달성,2026-07-07 15:00:00+00:00,https://www.inven.co.kr/board/maple/2297/329609,comments,1931,0,27,27,True,neutral,positive,information,커뮤니티,0.35,,메이린 111.1%로 4초 남고 깼어요.... 메이플 하면서 그 어떤 최소컷보다 힘들었어요,domain-lexicon-v1.1
2297,330631,dual_blade,듀블 개선안...,2026-07-10 15:00:00+00:00,https://www.inven.co.kr/board/maple/2297/330631,comments,3772,88,39,39,True,mixed,positive,request,보스·전투,0.95,좋아요 · 감사 · 버그 · 문제 · 답답,"지금까지 잘해주겠거니 그러려니 하고 살다가 제가 죽을 때까지 듀블이란 직업이 광명을 못 볼 것 같아서 개선안 작성하러 왔습니다. 신직업 신스킬 다 좋은데 기존 직업 문제점들 AS는 안하나요? 문제점 위에 신스킬 줘봤자 온몸비틀기, 땜빵밖에 안되는데 왜 방치하는지 모르겠습니다. 풀히트 안되는 준극, 저열한 5차극딜, 보스 텔포/돌진시 누수되는 카퓨/헌엣, 쓸모없는 더미이펙트... 매주마다 같은 불쾌함을 겪고 있습니다. 많이 개선된 거? 좋습니다 예전 블스 10초 시절 블스쓰다 블토카퓨 쿨돌면 블스 끊던 시절보단 낫죠 그런데 나아졌다고 해서 불쾌함이 사라졌냐는 아니잖아요. 이정도는 감수할 수 있다로 덮어지지 않는 정도의 불쾌함은 여전히 남아있습니다. 각설하고 개선안 끄적여봅니다. 1. 암영난참 120초화 또는 60초화 - 극딜약하면 극딜, 평딜 약하면 평딜스킬로 보완해준다는 말 아니었습니까? 제가 잘못 들었나요? 뭔생각으로 30초쿨을 한지 모르겠습니다. 열심히 연무장 쳐놨더니 어? 극딜",domain-lexicon-v1.1
2297,331069,dual_blade,신스킬도 그렇고 헌엣도 액티브 스킬로 바꿔주면 안되나,2026-07-16 07:04:00+00:00,https://www.inven.co.kr/board/maple/2297/331069,comments,1007,0,19,19,True,neutral,negative,request,밸런스·스킬,0.35,,왜 다 자동으로 주는거지 내가 원할때 쓰는게 훨씬 나은데,domain-lexicon-v1.1
2297,329508,dual_blade,듀블 유입 이해 안가는점,2026-07-05 15:00:00+00:00,https://www.inven.co.kr/board/maple/2297/329508,recommendations,2503,15,18,18,True,neutral,negative,complaint,밸런스·스킬,0.35,,1. 마나 모자라는 일이 종종 발생 법사도 아닌데 왜 이래야하는지 모르겠음 보스전때 마나때매 물약먹는거 첨임.. 2. 준극 블스 아수라 구조 두개 다 쓸데없이 길어서 풀히트 못하는 경우 생김 근데 난이도 대비 리턴이 딱히 있지도않음.. 이거 헤카테 없을땐 대체 어떻게했어요? 3. 보조 해방 불합리함 이건 어케 본섭에 이렇게 들어왔는지 모를정도로 타직업 대비 말이안나오는 형평성.. 딱히 보조 해방생각해볼만한 스펙까지 키우지도 않았지만 보조 해방퀘받고나니 그냥 놀리는건가..? 싶음 할 의욕도 안생김 4. 생자필멸(?) 무슨 60스택 보스입장전에 안터지게 거리조절해서 스택채우고 재입장 반복하는 이런 구조가 지금 메이플에 아직까지 왜있나요? .. 이거 보니까 예전에 루타비스 임프 사냥터가서 헛짓거리 하던거 생각나던데.. 5. 이럴거면 그냥 렌을... 세렌에서 확 와닿음.. 속사 못하니까 리듬맞춰서 반박자 미리 숙여야하는게 진짜 너무 불쾌했음 렌이랑 비교해서 무슨장점이 있는걸까 바로 빨간약먹,domain-lexicon-v1.1
2297,330578,dual_blade,●▅▇█▇(듀블 개ㅆ.. 선안)▆▅▄▇,2026-07-10 15:00:00+00:00,https://www.inven.co.kr/board/maple/2297/330578,recommendations,1634,16,4,4,True,negative,neutral,request,밸런스·스킬,0.6,문제,"1. 섀도우 이베이젼. 보스에서 발동시키려면, 성능 사실상 삭제된 수준의 더미이펙트를 억지로 쳐 깔아야하는 ^ 섀도우 이베이젼 ^ > 기믹 삭제하고 크확15%, 공격력15 패시브로 변경 2. 스킬마다 주다 뺏다 조금 주다 마는 방어력 무시% 스킬마다 이건30% 저건20% 그건 71퍼 근데 요거랑 저거는 100%, 근데 자체 패시브는 0%임 물론 신스킬은 3연속 노방무 알빠노 ᄉᄀ > 쳐 다른 스킬 자체 방무 싹 다 삭제하고 "" 패시브 방무 60% "" 3. 8~10초 마다 굴리는 블토 카퓨 MP 소비수치가 뒤지게 높음 MP는 빅뱅 전 광역기 사냥 시절 꺼 수준 그대로 쳐 박아둔 꼬라지 > 마나통에 비해 소비 수준 개박살난 특정 스킬들 MP소비수치 1/5로 정상화 4. 준극 특화라 해도 말이 안되는 60초 극딜기 2개 (딸깍 아님) 준극 특화여도 지속시간 긴 액티브 두개는 허구언날 텔포에 기믹에 돌진 쳐갈기는 보스들 상대로 정상화가 필요하다 > 아수라 or 블레이드 스톰 120초, 딜2",domain-lexicon-v1.1
2297,331190,dual_blade,닼나나 바이퍼는 방무 추가 줬네ㅋㅋ,2026-07-16 09:04:00+00:00,https://www.inven.co.kr/board/maple/2297/331190,recommendations,1791,18,8,8,True,neutral,neutral,request,커뮤니티,0.35,,듀블 방무 스킵은 무능이 아니라 그냥 의도된 사항이네요ᄏᄏ 도대체 왜?,domain-lexicon-v1.1
2297,328219,dual_blade,체급 실감나네요...,2026-06-22 15:00:00+00:00,https://www.inven.co.kr/board/maple/2297/328219,views,3010,1,16,17,False,neutral,neutral,request,보스·전투,0.35,,"지금 1990인데...옆에 레테1660보다 극딜 약한거보니... 깍이는것도 극딜 오리진 다박고, 바인드 추가로 걸고 좀더 때려야지 그나마 비슷해지는..ᅲ보조무기 스타포스 달아야지 비슷해질려나..ᅲ",domain-lexicon-v1.1
2297,329899,dual_blade,신6차 허수아비 5분40초 전분,2026-07-08 15:00:00+00:00,https://www.inven.co.kr/board/maple/2297/329899,views,3154,10,9,8,False,neutral,neutral,information,커뮤니티,0.35,,"2.78퍼따리 운용을 제대로 하진않아서 더 오를 가능성있음 풀도핑 , 5초뚝 , 리5 컨5 , 헥사풀강 (신6차 30렙)",domain-lexicon-v1.1
