board_id,post_id,analysis_unit,title,published_at,source_url,selection_reason,views,recommendations,comment_count,analyzed_comment_count,comments_complete,body_sentiment,comment_reaction,intent,topic,confidence,evidence_terms,body_excerpt,model_version
2294,457764,adele,진지하게 신스킬 해금도 하지말까 고민됨,2026-07-16 12:15:00+00:00,https://www.inven.co.kr/board/maple/2294/457764,recommendations,763,1,2,3,True,positive,negative,question,밸런스·스킬,0.6,기대,굳이 조각써가며 올려야할까싶음 스펙상 20렙정도에 주차할텐데 기대 스펙업은 3퍼내외 거기다 9월에 밸패로 어떻게 될지도 모르고 극딜사이클 바뀌고 바인드누수는 덤 굳이 써야할까? 생각이드네,domain-lexicon-v1.1
2294,457806,adele,신스킬 어디다 놔야 하는거야,2026-07-16 14:34:00+00:00,https://www.inven.co.kr/board/maple/2294/457806,recommendations,92,1,0,5,True,neutral,neutral,request,밸런스·스킬,0.35,,다른 부캐들 키다운 스킬 a에 두고 써서 그래서 다이크도 평생을 a에 두고 썼었는데 안 그래도 액티브 좀 줄여 줬으면 하는데 밀격 추가되고 키다운 추가되고 그만 좀 해다오,domain-lexicon-v1.1
2294,457543,adele,하 ㅅㅂ 아델 본캐갈아탄다고 채집키 c로 옮겼는데 ㅋㅋ,2026-07-16 08:37:00+00:00,https://www.inven.co.kr/board/maple/2294/457543,views,928,0,0,0,True,neutral,neutral,information,커뮤니티,0.35,,키세팅 존나골때리네,domain-lexicon-v1.1
2294,457550,adele,스킬하나추가때매 바인드낭비+키셋 다시해야댐,2026-07-16 08:43:00+00:00,https://www.inven.co.kr/board/maple/2294/457550,views,954,0,2,2,True,neutral,neutral,request,밸런스·스킬,0.35,,시발 진짜 이중으로 ᄌ같네요,domain-lexicon-v1.1
2294,457680,adele,아델은 스킬 열만함?,2026-07-16 10:14:00+00:00,https://www.inven.co.kr/board/maple/2294/457680,views,1397,0,2,3,True,neutral,neutral,question,밸런스·스킬,0.35,,질문 이런게 ᄌᄂ 어이없네,domain-lexicon-v1.1
2298,224607,angelic_buster,타직업유저의 그여축 질문,2026-07-12 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224607,comments,881,0,10,10,True,neutral,positive,question,밸런스·스킬,0.35,,"안녕하세요 카이저 유저입니다 그여축 확정초기화 들어와서 엔버는 1극 사이클 내에 벞지 좀만 챙겨도 엔버링크를 80초 이상은 챙겨갈 수 있겠다고 생각하여 (+엔버는 엔버링크가 더 세기도 하고) 그동안 쓸 일 없던 그여축 초기화를 제대로 사용할 수 있어 엔버 체급 꽤 오르겠구나 생각했습니다 근데 여기 직게는 꽤 그여축 패치를 싫어하는 걸로 보이더라고요 막 어빌에서 벞지대신 공을 뽑는다는 게시글도 있고 전 잘 이해가 안가는데 벞지 100퍼만 되더라도 극딜시작과 동시에 엔버링크 사용 (20초 지속) 20초 뒤에 꺼지고 엔버링크 또 사용 (20초 추가지속, 총 40초 연속지속) 그여축 꺼져가는 시점에 엔버링크 또 사용 (20초 추가지속, 총 60초 연속지속) 준극과 동시에 엔버링크 또 사용 (20초 추가지속, 총 80초 연속지속) 전 이게 굉장히 유의미한 버프라고 생각했거든요 기존에는 엔버링크에 재사용이 터져도 준극이 중요한 엔버기에 재사용 터진 엔버링크를 누를 엄두를 제대로 못냈을텐데, 이",domain-lexicon-v1.1
2298,224666,angelic_buster,솔직히 엔버는 유틸이 문젠 거 같은데,2026-07-13 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224666,comments,964,3,10,10,True,positive,mixed,complaint,밸런스·스킬,0.6,기대,얘는 애초에 딜이 높았던 적이 없어서 딜 기대하고 진입한 사람은 없을건데 유틸 보고 들어왔더니 지금 유틸 ᄇᄉ같은 게 제일 맘에 안듬 소울 레조넌스 에테폼화시키던가 디아크처럼 쿨감시켜주는 방식으로 변경하고 윗점 후 트점만 해줘도 지금보다 훨씬 취급 좋아질거라고 생각함 요즘 패치기조 보면 엔버 딜 약한 거는 개발진이 인지하고 있는 것 같은데 애초에 유틸 강캐였던 엔버한테 유틸 주는 걸 왜 이렇게 눈치보는지 이해가 안됨 같은 10초 무적기 있는 키네 와헌처럼 텔을 달라는 것도 아니고 근두운을 달라는 것도 아니고 더미나 속사기를 달라는 것도 아닌데 왜 윗점 덮점 레조넌스 개편 안해주냐고 심지어 딜은 유틸 제일 구린 엔버가 제일 낮잖아... 엔버 떡상까진 바라지도 않고 불쾌함만 줄어들면 본캐급으로 키워주려고 늘 생각하는데 이 ᄉᄁ는 불쾌함이 너무 심해서 예뻐도 못 키워주는 게 주보 돌 때마다 열받는다 아,domain-lexicon-v1.1
2298,224717,angelic_buster,얘 원래 이렇게 배율빨 안 받나요?,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224717,comments,1073,0,8,8,True,neutral,neutral,information,보스·전투,0.35,,"환산사이트 기준 메이린 104퍼 나오는데 패턴 싹다 깨고 중간에 5차 한번, 오리진 두 번, 최종뎀 한 번, 어센트 한 번 이렇게 떴는데 피 12퍼 남기고 타임아웃됨... 극딜 준극딜 시퀀스 전부 잘 했는데 그냥 얘가 약한거임?",domain-lexicon-v1.1
2298,224736,angelic_buster,사실상 극딜 더 길어진거아님?ㅋㅋ,2026-07-16 00:15:00+00:00,https://www.inven.co.kr/board/maple/2298/224736,comments,1039,0,8,8,True,neutral,negative,complaint,밸런스·스킬,0.35,,다른직업은 극딜 압축시키는데 얘는 왜 극딜이 80초로 늘어남?ᄏᄏ 체급도 구린데 압축을 시켜야지 늘려서 줄 생각을하네,domain-lexicon-v1.1
2298,224678,angelic_buster,'팝핑 하트' 엔버 스킬별 스택 적용 수치,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224678,recommendations,1006,6,3,3,True,neutral,neutral,request,밸런스·스킬,0.35,,"먼저 팝핑 하트는 엔젤릭버스터의 공격 6회 적중 시 팬 1마리를 소환합니다. 그리고 8마리 모였을 시 사용 가능하기에 총 48스택이 필요합니다. 테섭에서 실험해 본 스킬별 스택 적용 수치 공유 드립니다. 1. 트리니티 -> 1스택 2. 트리니티 퓨전 -> 9스택 (풀히트) 3. 마코패 -> 키다운 13스택, 막타 7스택 (합 20스택) 4. 슈퍼 노바 -> 18스택 (1회 타격 당 1스택) 5. 에너지 버스트 -> 15스택 6. 오리진 -> 50스택 (풀스택) 유의미한 스택은 여기까지며 그밖에 스택 적용 스킬은 7. 소울 레조넌스 -> 35스택(풀히트), 2초 사용 시 대략 10스택 8. 핑크 스커드 -> 1스택 9. 로어 -> 1스택 10. 페투치아 -> 1스택 이 정도의 스킬이 있습니다. 스택 적용 X인 스킬은 1. 스포트라이트 2. 소울시커 (직접 사용해도 스택X) 3. 판테온 4. 솔 헤카테 5. 어센트 6. 스인미, 크오솔 7. 에르다 노바 8. 해방무적 입니다. 개인적으로",domain-lexicon-v1.1
2298,224789,angelic_buster,(심각도 낮?음) 신스킬 자동 발동 시 응원풍선으로 안나가네요.,2026-07-16 08:52:00+00:00,https://www.inven.co.kr/board/maple/2298/224789,recommendations,1095,8,3,4,True,neutral,negative,information,밸런스·스킬,0.35,,이번 2차 테스트서버에서 팝핑 하트가 자동 발동으로 바뀌었는데 응원 풍선 버프가 걸리기 전에 팝핑 하트가 발동(48타)되어서 팝핑 하트로 유도되는 사출기가 응원 풍선 대신에 일반 소울 시커로 적용되네요. 이대로 들어오면 그냥 작게나마 딜 손해를 보거나 오리진 끝나고 팝핑 하트를 새로 써야 되는데 어느 쪽이 되든 별로 인 것 같네요.. 수정 해서 들어왔으면 좋겠네요.. (오리진 시전 시 팝핑 하트는 발동되었으나 응풍은 발동되지 않은 모습),domain-lexicon-v1.1
2298,224830,angelic_buster,회고록,2026-07-16 10:39:00+00:00,https://www.inven.co.kr/board/maple/2298/224830,recommendations,401,6,2,2,False,mixed,neutral,request,밸런스·스킬,0.8999999999999999,기대 · 재미 · 너프,"이제 더는 못버티겠다. 7년이면 오래버텼다고생각한다. 그냥 딱 씹덕이라 15주년때 엔버로 메이플을 시작했다. (초딩때 깔짝한건 솔직히 빼야된다고생각) 근데 그랬으면 안됐다 이게임은 컨셉보고 직업을 정하면안되는 게임이라는걸 당시의 나는 몰랐다. 돌아가면 제논이나 모법쳐하라고 대가리를후리고싶다. 인벤도 엔버때문에 가입했다. 아무리봐도 병신스킬인 마코패를 그냥받을땐 몰랐는데 트리니티퓨전때 보니까 이 직업 직게는 뭔스킬을 받아도 그저 헤헤거리고 되도않는 스펙으로 자기직업 너프해도된다는 이상한새끼들이 주류여론인 곳이었다. 이미 딜너프를 여러번쳐먹고 개선점이 산더미같은 상황에도 그러고있는걸 도저히 두눈뜨고보기힘들어서 트리니티퓨전도 마코패처럼 병신으로받을수는없어서 개선안을 쓰고, 공유하려고 가입했다. 2021년검마, 딜구조도병신에 파티유틸도없어서 파장잡고 꾸역꾸역 갈때도 버텼고, 칼로스때 딜 약한퓨딜이라 남들보다 심볼20만큼 클리어가 늦어져도 버텼다. 오리진이 기존딜구조랑 안맞는 병신스킬로 나왔",domain-lexicon-v1.1
2298,224676,angelic_buster,엔버 그여축 개편시 상승량,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224676,views,1222,1,6,6,True,neutral,neutral,information,밸런스·스킬,0.35,,"엔버 그여축 개편시 리레 극 이후 ~ 준극까지 35초 (2초뚝 기준) 동안 뎀 120퍼 증가 (가정) 1. 리레극 이후 ~ 준극까지 보+뎀 평균 878퍼 (기본 보총 714퍼) 2. 어빌 안 바꾸고 보상벞 그대로 사용해서 벞지 106퍼 3. 허수아비 기준, 평딜 100퍼 넣는다 가정 4. 트리/트퓨/그피풍선 자체 뎀증 무시 (풀로 넣어서 계산해도 최뎀 0.15퍼 정도 차이) 5. 어센트 / 신규 6차 미고려, 2초뚝 기준 (측정값) 1. 5분 30초 사이클 기준 리레극~준극 이 차지하는 비중 : 18.8퍼 (계산) 1. 그여축 개편시 최뎀 증가량 : 18.8 * 120 / (878+100) = 2.306 퍼 트리/트퓨/응풍 뎀증 최대(50) 로 고려해도 최뎀 증가량 : 18.8 * 120 / (878+100+50) = 2.195 퍼 * 보벞상 -> 보상공 으로 바꿀때 스펙에 따라 0.3퍼 가량 최뎀 증가 근데 준극 16~20초에 최뎀 10퍼 정도 (=dpm 기준 0.2퍼) 감소해서 ",domain-lexicon-v1.1
2294,457538,aran,뉴비 궁금한게있습니다.,2026-07-16 08:36:00+00:00,https://www.inven.co.kr/board/maple/2294/457538,comments,709,0,4,4,True,neutral,mixed,question,성장·보상,0.35,,지금 환산사이트에서 비욘더를 찍으라고 되어있는데 신규 6차 들어오면 우선순위가 바뀔까요? 조각이랑 솔에르다는 계속 모으고있어서 신규6차 찍을건 만들수있을거같은데 그럼 환산사이트에서 시키는대로 일단 찍고있으면 될까요?,domain-lexicon-v1.1
2294,457717,aran,신규 코어 1렙 무조건?,2026-07-16 10:56:00+00:00,https://www.inven.co.kr/board/maple/2294/457717,comments,1317,0,2,1,False,neutral,neutral,information,밸런스·스킬,0.35,,이겠죠?,domain-lexicon-v1.1
2294,457800,aran,형님들 250비약 하나 쓰려고 하는데 어떤 캐릭에 써야하나요?,2026-07-16 14:09:00+00:00,https://www.inven.co.kr/board/maple/2294/457800,comments,163,0,2,2,True,neutral,positive,question,커뮤니티,0.35,,250은 비숍 하나밖에 없어요 메르가 정배인가요??,domain-lexicon-v1.1
2294,457757,aran,필터키 설정값,2026-07-16 12:01:00+00:00,https://www.inven.co.kr/board/maple/2294/457757,recommendations,351,0,0,3,True,neutral,neutral,information,커뮤니티,0.35,,얼마로 쓰시나요?,domain-lexicon-v1.1
2294,457767,aran,신규6차 효율관련 질문있습니다,2026-07-16 12:22:00+00:00,https://www.inven.co.kr/board/maple/2294/457767,recommendations,272,0,0,3,True,neutral,positive,question,커뮤니티,0.35,,뉴비라 조각 2000개정도 쓴 상태인데 6차가 저렇게 나와서 마코 적용 안되는거면 헥사코강 비욘더랑 헌터즈 강화효율 떨어질거 같은데 그러면 라스 몰빵 강화도 괜찮을까요?,domain-lexicon-v1.1
2294,457790,aran,그대로 넘어와도 테섭이랑 본섭 상승률이 좀 다를듯,2026-07-16 13:35:00+00:00,https://www.inven.co.kr/board/maple/2294/457790,recommendations,269,0,0,0,True,negative,neutral,complaint,밸런스·스킬,0.6,문제,"테섭에 노블이 없어서 메용2, 오쓰같은 뎀증 극딜 버프가 다소 고평가됨 문제는 스킬 구조상 아드 섭렉 몇초냐도 영향을 좀 받을거 같네요",domain-lexicon-v1.1
2294,457585,aran,아란에 소울 페네트레이션이 있나요,2026-07-16 09:04:00+00:00,https://www.inven.co.kr/board/maple/2294/457585,views,1056,0,1,1,True,neutral,neutral,information,밸런스·스킬,0.35,,바인드 스킬 적다가 복붙실수한건가,domain-lexicon-v1.1
2294,457649,aran,저는 3퍼 나오네요,2026-07-16 09:54:00+00:00,https://www.inven.co.kr/board/maple/2294/457649,views,1541,0,2,2,False,neutral,neutral,information,커뮤니티,0.35,,"6.6억 리6컨5 일필o 1,632조 8,377억 → 1,683조 493억 3.07퍼 개방전 브마108 개방후 브마 112",domain-lexicon-v1.1
2295,299487,arch_mage_fire_poison,불독 뉴비 걱정되는게 있어서 질문드립니다,2026-07-16 09:31:00+00:00,https://www.inven.co.kr/board/maple/2295/299487,comments,765,1,9,9,True,neutral,positive,question,커뮤니티,0.35,,메이플 진지하게 하는건 이번이 처음인데 배율대로 못치면 욕먹나요? 불독 많이 어렵던데,domain-lexicon-v1.1
2295,299513,arch_mage_fire_poison,테섭 30초 이그나이트 비교,2026-07-16 09:54:00+00:00,https://www.inven.co.kr/board/maple/2295/299513,comments,1496,1,4,5,True,neutral,neutral,debate,커뮤니티,0.35,,<본섭 30초 이그나이트> <테섭 30초 이그나이트> <본섭 오리진 포함 30초 이그나이트> <테섭 오리진 포함 30초 이그나이트> 3번씩 쳐봤는데 테섭이 이그 횟수 조금 더 높긴하네요,domain-lexicon-v1.1
2295,299542,arch_mage_ice_lightning,11초라 30렙 바로 해야 하는걸 알면서도,2026-07-16 10:17:00+00:00,https://www.inven.co.kr/board/maple/2295/299542,comments,1005,0,3,3,True,neutral,negative,request,밸런스·스킬,0.35,,이번 스킬코어는 진짜 존나 찍기가 싫네 평딜기 추가에 2~3%는 진짜 어지러운데,domain-lexicon-v1.1
2295,299547,arch_mage_ice_lightning,신스킬 개방은 해야될거같아요,2026-07-16 10:24:00+00:00,https://www.inven.co.kr/board/maple/2295/299547,comments,1480,0,12,12,True,neutral,neutral,information,밸런스·스킬,0.35,,"실험을 딱 1회만 해보긴 했는데, 오리진 1사이클/2초/리5 + 서브제로 30렙에서 1렙 퍼뎀 역산했을 때 완전 미사용대비 7회 사용 시 최종뎀 1%정도 오르는 거 같아요 안쓸수는 없을 거 같습니다.",domain-lexicon-v1.1
2295,299550,arch_mage_ice_lightning,이팩트가 너무 아란 내려찍기 같아요...,2026-07-16 10:29:00+00:00,https://www.inven.co.kr/board/maple/2295/299550,comments,759,0,2,2,True,neutral,neutral,information,커뮤니티,0.35,,좀 더 이쁘게 못 다듬어 주나 너무 파란색 ᄋᄉᄋ,domain-lexicon-v1.1
2295,299395,arch_mage_ice_lightning,●▅▇█▇▆▅▄▇,2026-07-16 08:13:00+00:00,https://www.inven.co.kr/board/maple/2295/299395,recommendations,533,1,1,0,False,neutral,neutral,information,커뮤니티,0.35,,●▅▇█▇▆▅▄▇ ᄌᄀᄂ,domain-lexicon-v1.1
2295,299581,arch_mage_ice_lightning,난 고정15초도싫다,2026-07-16 11:10:00+00:00,https://www.inven.co.kr/board/maple/2295/299581,recommendations,818,0,1,2,True,neutral,neutral,information,밸런스·스킬,0.35,,쿨감기능 아예 삭제하고 딜 늘려서 40초로 썬브랑같이쓰게 해줘라 그냥..,domain-lexicon-v1.1
2295,299616,arch_mage_ice_lightning,얜 스킬 다 따로노네,2026-07-16 13:57:00+00:00,https://www.inven.co.kr/board/maple/2295/299616,recommendations,190,0,0,0,True,neutral,neutral,information,밸런스·스킬,0.35,,5초 15초 40초 60초 ᄏᄏᄏᄏᄏᄏᄏᄏᄏ 레전드직업,domain-lexicon-v1.1
2295,299623,arch_mage_ice_lightning,신규스킬은 자동사출이어야지ㅋㅋ,2026-07-16 14:56:00+00:00,https://www.inven.co.kr/board/maple/2295/299623,recommendations,68,0,0,2,True,neutral,neutral,information,밸런스·스킬,0.35,,자꾸 손이 바빠져 다른직업도 그렇고,domain-lexicon-v1.1
2295,299404,arch_mage_ice_lightning,이럴거 같긴했는데,2026-07-16 08:22:00+00:00,https://www.inven.co.kr/board/maple/2295/299404,views,1297,0,1,0,False,neutral,neutral,information,커뮤니티,0.35,,진짜 저거만 띡 나올줄은 몰랐네 옘xᄏᄏ,domain-lexicon-v1.1
2295,299449,arch_mage_ice_lightning,오리진 쓰기 전에 썬스 날리는거부터 짜친데,2026-07-16 08:59:00+00:00,https://www.inven.co.kr/board/maple/2295/299449,views,1012,0,1,1,True,neutral,neutral,information,커뮤니티,0.35,,이제 퍼미까지 써야하나??,domain-lexicon-v1.1
2298,224603,ark,우리 신규 6차 개망했는데 이제 해탈해서 아무 말도 없는거임?,2026-07-12 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224603,comments,1550,0,9,9,True,negative,positive,complaint,밸런스·스킬,0.6,답답,"일단 첫째로 거스트, 스칼렛, 어비스 스펠 구슬보다 점유율이 낮음 ᄏᄏ 둘째로 스킬 이펙트 격류는 몰라도 심연의 가시는 난 비호감이긴한데 마음에 드는 분 있음? 셋째는 왜 스택을 적한테 쌓음? 히어로 퓨리어스 엣지처럼 걍 맞히면 아크가 갖게 해주면 안됨? 거기다가 격류 X축 개 길게 나갈거 같이 나오면서 짧은게 답답하던데 ᄅᄋ 말 ᄌᄂ 나올만한데 조용하네",domain-lexicon-v1.1
2298,224651,ark,궁금한게 지금 떠들석한 연무장표,2026-07-13 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224651,comments,1869,0,9,9,True,neutral,neutral,question,커뮤니티,0.35,,마지막에 게이지 다 턴거임?,domain-lexicon-v1.1
2298,224685,ark,진짜 직업이 체급 하나는 좆된다 진짜,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224685,comments,2209,0,9,9,True,neutral,negative,information,밸런스·스킬,0.35,,하세랜 배율 103%가 깨지네 나워는 진짜 몸 쳐 비틀어도 120%에도 간당간당하거나 못 깨는데 확실히 재사용 + 체급 고점이 남다른 직업이다 보니 진짜 아크 본캐로 삼은 게 후회되지가 않는다,domain-lexicon-v1.1
2298,224841,ark,격류 이거 그냥 넘어가면 안되는 상황인가?,2026-07-16 11:56:00+00:00,https://www.inven.co.kr/board/maple/2298/224841,comments,748,0,7,8,True,neutral,neutral,information,밸런스·스킬,0.35,,30추보니까 9월에 다른 헥사에서 종뎀 가져와서 이번 신규 스킬에 붙인다는 말이 있던데 듣고보니 굉장히 그럴듯함 지금이야 2퍼따리라 안맞아도 에휴하고 넘어가지 이거 다른곳에서 칼질해와서 종뎀 6~10퍼 만들면 진짜 비상아님? 얘네 그정도로 무능하지는 않나..? 딴겜이면 말도 안되는 걱정인데 메이플이라 진짜로 일어날 것 같음,domain-lexicon-v1.1
2298,224694,ark,테섭 최소컷 투표,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224694,recommendations,586,1,0,0,True,neutral,neutral,information,보스·전투,0.35,,일단 하적자 노히트 업적부터 트라이할 예정입니다. 2차 테섭이라 어느 정도 본섭에 그대로 들어온다 생각하고 상위보스 최소컷 쭉 쳐볼 예정입니다. (유피테르는 포스 땜에 안될수도),domain-lexicon-v1.1
2298,224759,ark,낙인제거 ㅅㅅ,2026-07-16 07:57:00+00:00,https://www.inven.co.kr/board/maple/2298/224759,recommendations,2083,1,5,5,True,neutral,neutral,information,커뮤니티,0.35,,아크 야호~,domain-lexicon-v1.1
2298,224846,ark,테섭 필터키 체감,2026-07-16 13:05:00+00:00,https://www.inven.co.kr/board/maple/2298/224846,recommendations,537,0,0,0,True,neutral,neutral,information,커뮤니티,0.35,,0 100 1 사용중이였는데 인게임 필터키도 써보니 괜찮은거같네요,domain-lexicon-v1.1
2298,224725,ark,킹-갓 아크,2026-07-14 15:00:00+00:00,https://www.inven.co.kr/board/maple/2298/224725,views,1946,0,2,2,True,neutral,neutral,information,밸런스·스킬,0.35,,체급 개도라이 ᄏᄏᄏᄏ 저번 목요일 떙 하자마자 대가리 박으면서 챌린저 달성했음 ᄒᄒ 당시 배율은 94~5퍼 정도? 확실히 평딜 퀄리티가 중요해서 어떤 판은 10분 50초쯤에 2페이지를 보는 반면 어떤 판은 절대로 2페 안넘어가고.. 진짜 80퍼 후반으로 클리어하시는 분들 대단합니다 bb,domain-lexicon-v1.1
2295,299437,battle_mage,신규 6차 안열면 어비셜 너프받고 끝인거임?,2026-07-16 08:45:00+00:00,https://www.inven.co.kr/board/maple/2295/299437,comments,778,0,6,5,False,neutral,negative,information,밸런스·스킬,0.35,,열어야지 기존 딜 나오는건가요?,domain-lexicon-v1.1
2295,299482,battle_mage,평균적으로 2-3퍼 올려준다며,2026-07-16 09:26:00+00:00,https://www.inven.co.kr/board/maple/2295/299482,comments,768,1,5,5,True,neutral,neutral,information,밸런스·스킬,0.35,,배메는 1.5퍼 따린데 본섭올때 어비셜 데미지라도 원상복구 해놔라,domain-lexicon-v1.1
2295,299586,battle_mage,최종댐 20% ' 줘 ',2026-07-16 11:15:00+00:00,https://www.inven.co.kr/board/maple/2295/299586,comments,494,0,4,4,True,neutral,neutral,information,커뮤니티,0.35,,모르겠고 그냥 ' 줘 ',domain-lexicon-v1.1
2295,299605,battle_mage,알터 <- 이 샛기 헨리테 선생님이 스파이로 넥슨 잠입해서 바꿔주고 간거 아님?,2026-07-16 13:12:00+00:00,https://www.inven.co.kr/board/maple/2295/299605,comments,262,2,4,4,True,neutral,mixed,request,밸런스·스킬,0.35,,알터 생긴게 웃겨서 그랬지 뭐 지금도 웃기게 생기긴 했는데 배메가 이렇게 좋은 패치를 받은 적이 언제 있었나 싶을 정도로 기깔나게 바뀌었는데 근데 지금 스킬 만드는 놈들이 이 개쩌는 변경을 했다는거임? 믿을 수 없는데?,domain-lexicon-v1.1
2295,299480,battle_mage,병신이따로없네,2026-07-16 09:23:00+00:00,https://www.inven.co.kr/board/maple/2295/299480,recommendations,296,2,0,0,True,neutral,neutral,information,커뮤니티,0.35,,맘대로해라 그냥,domain-lexicon-v1.1
2295,299540,battle_mage,아니 걍 개발진 병신들이 사낫에 코강 적용되는거 모르는 거 같음,2026-07-16 10:16:00+00:00,https://www.inven.co.kr/board/maple/2295/299540,recommendations,593,2,4,5,True,neutral,neutral,information,밸런스·스킬,0.35,,"이 새끼들 사낫 퍼딜만 보고 300%x12? 헥사 적용해도 350%x12라고? 10방에 42,000%니까 1렙 모티스가 그거랑 비슷한 40,000%면 되겠네~ 징표 더 터지니 전체 딜은 조금 셀거고. 30렙 기준 대충 210,000%니 사낫보다 4배~5배쯤 세니 극딜기로 딱 맞는다! 이런 생각한 거 아님? 진짜 이딴 과정을 거쳐서 나온 게 아니면 상식적으로 설명이 안됨ᄏᄏᄏ 극딜기가 기존 준극 강화 평타보다 약함<<이게 맞냐고",domain-lexicon-v1.1
2295,299595,battle_mage,돌고 돌아 배메의 만악 근원은 이거임,2026-07-16 11:58:00+00:00,https://www.inven.co.kr/board/maple/2295/299595,recommendations,550,2,3,3,True,neutral,neutral,request,밸런스·스킬,0.35,,"""다크라이트닝 VI 성장성 1.17배"" 뭐 최종뎀 버프? 스킬 조정? 신규 코어? 다 의미 없음 걍 배메는 주력기 마코가 개폐급쓰레기 성장성으로 나온 이상 초딩 공책 패치로 최종뎀을 퍼주지 않는 이상 이 캐릭터의 천장은 닫혀있음 남들은 주력기 마코가 1.5~1.7배, 높은 경우 1.8배까지도 오르는데 배메는 주력기 성장성이 1.17배임 남들보다 주력기가 최소 30% 이상 약한거임 배메 닼라 성장성이 1.5배만 되었어도 지금마냥 최하위권 갈 일이 없었음 이거 고치기 전까지는 배메 아무리 개선해도 바닥 못 벗어남 최종뎀 패치보다 이거 고치는 게 먼저임 징표 성장성 1.5배만 해도 최종뎀 9% 늘고 징표 성장성 1.71배하면 최종뎀 14% 늘어남...",domain-lexicon-v1.1
2295,299376,battle_mage,ㅅㅂㅋㅋ 메이린 막힌거같은데,2026-07-16 07:58:00+00:00,https://www.inven.co.kr/board/maple/2295/299376,views,850,0,0,0,True,neutral,neutral,information,커뮤니티,0.35,,그저 병신...,domain-lexicon-v1.1
2295,299378,bishop,비숍 신스킬2분인데 패시브 딜도 늘어난거에용?,2026-07-16 07:59:00+00:00,https://www.inven.co.kr/board/maple/2295/299378,comments,1679,0,14,14,True,neutral,negative,information,밸런스·스킬,0.35,,ᄋᄉᄋ? ■ 비숍 - 엔젤스 플레지 · 정화의 데미지가 마스터 레벨 기준 220%에서 316%로 증가됩니다. · 속죄의 낙인의 데미지가 마스터 레벨 기준 168%에서 121%로 감소됩니다. · 재사용 대기시간이 60초에서 120초로 증가됩니다. · 속죄의 낙인의 재발동 대기시간 버프 아이콘이 가끔 어색하게 보이는 현상이 수정됩니다.,domain-lexicon-v1.1
2295,299458,bishop,씨발 신규코어 약한건 좀 참겠는데,2026-07-16 09:09:00+00:00,https://www.inven.co.kr/board/maple/2295/299458,comments,1873,1,9,10,True,negative,positive,question,밸런스·스킬,0.6,너프,어떻게 매 패치가 원숭이손도 아니고 좆같게만 하는지 모르겠다 리레올려 컨티 올려 염병떨다가 링 익첸내고 갑자기 프레이 10초 찢어버리고 그러고는 또 다음 패치에 리컨 같이 쓰게 해서 프레이만 10초 찢김 청년만들고 제네 후딜 캔슬하면 뭐 얼마나 사기된다고 딜레이만들고 이번에도 기어이 2분화 하나 들어주고 너프먹이네 뭔가 바라면 바랄수록 좆되는 느낌임 ᄏᄏᄏ,domain-lexicon-v1.1
2295,299552,bishop,아니 형들 7.6 숍린이인데 지금이라도 멈춰?,2026-07-16 10:30:00+00:00,https://www.inven.co.kr/board/maple/2295/299552,comments,867,0,7,7,True,neutral,neutral,debate,커뮤니티,0.35,,먼저간 분들의 반응을 계속 볼수록 나도 마음이 꺾이네.. 한창 스펙업 뽐뿌와있었는데 계속하는게 맞나싶네.. 적당히 멈출까.. 헥환 8에서 멈출까여,domain-lexicon-v1.1
2295,299474,bishop,다필요없고 시퀀스에 포함시켜줘,2026-07-16 09:20:00+00:00,https://www.inven.co.kr/board/maple/2295/299474,recommendations,1228,2,6,4,False,neutral,negative,request,커뮤니티,0.35,,제발 그거라도... 제발 그거라도 해조라 ...,domain-lexicon-v1.1
2295,299590,bishop,비숍 dpm 1등!!!!!,2026-07-16 11:40:00+00:00,https://www.inven.co.kr/board/maple/2295/299590,recommendations,1184,1,1,1,False,neutral,neutral,information,커뮤니티,0.35,,"헤... 헤헤... 비... 비숍 상향... 헤헤... 헤헤헤헤... 테, 텔도 생겼떠... 헤헤... 비숍으로 히, 히, 힐도 줄꺼야.. 헤헤헤... 비숍, 숍도 쎄, 쎄졌어... 헤헤... 나도 날아가, 가, 갈거야... 헤헤... 슝슝 달린다... 카링도 잡, 잡고 해방도 할꺼야.. 헤헤헤...",domain-lexicon-v1.1
2295,299374,bishop,비숍 신스킬 2분 된거같은데요?,2026-07-16 07:57:00+00:00,https://www.inven.co.kr/board/maple/2295/299374,views,1596,1,5,5,True,neutral,neutral,information,밸런스·스킬,0.35,,.,domain-lexicon-v1.1
